GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	ZFITTED_BASE	ZRESID_BASE	ensembl_gene_id	mmusculus_homolog_ensembl_gene
55520	18	48484387	48515991	12	2	684105	-1.1373	-1.5829e-4	-1.1372	ENSG00000141642	NA
4089	18	48546583	48612912	29	2	709711	-1.5675	-1.5829e-4	-1.5674	ENSG00000141646	ENSMUSG00000024515
51320	18	48699420	48734051	18	3	691488	-1.3265	-1.5829e-4	-1.3264	ENSG00000176624	ENSMUSG00000037253
1630	18	49856542	51063773	1353	89	686600	-0.29172	-1.5829e-4	-0.29156	ENSG00000187323	ENSMUSG00000060534
8932	18	51676471	51761158	39	6	684801	2.7052	-1.5829e-4	2.7054	ENSG00000134046	ENSMUSG00000024513
11201	18	51785849	51839083	86	6	685178	-0.31447	-1.5829e-4	-0.31431	ENSG00000101751	ENSMUSG00000038425
147323	18	51849562	51890943	43	3	686643	0.55077	-1.5829e-4	0.55093	ENSG00000174448	ENSMUSG00000079608
162681	18	51874284	51909904	49	5	685620	1.1235	-1.5829e-4	1.1237	ENSG00000166845	ENSMUSG00000044906
284254	18	52248390	52268224	9	2	699079	0.5927	-1.5829e-4	0.59286	ENSG00000178690	NA
5874	18	52375097	52564247	116	14	687958	5.1807	-1.5829e-4	5.1808	ENSG00000041353	ENSMUSG00000024511
80323	18	52567240	52636739	34	6	684042	4.2017	-1.5829e-4	4.2019	ENSG00000166510	ENSMUSG00000038903
6925	18	52888062	53313252	218	33	689792	-0.10869	-1.5829e-4	-0.10853	ENSG00000196628	ENSMUSG00000053477
9352	18	54268553	54315920	37	6	687002	-1.2963	-1.5829e-4	-1.2961	ENSG00000091164	ENSMUSG00000024583
23335	18	54308590	54698536	291	26	680770	-0.66642	-1.5829e-4	-0.66626	ENSG00000091157	ENSMUSG00000040560
284257	18	54804293	54819139	13	3	666486	1.951	-1.5829e-4	1.9511	ENSG00000228075	NA
51046	18	55009721	55037662	33	4	683569	2.0168	-1.5829e-4	2.0169	ENSG00000177511	ENSMUSG00000056812
9480	18	55092917	55160030	91	12	681307	-0.55223	-1.5829e-4	-0.55207	ENSG00000119547	ENSMUSG00000045991
2235	18	55210573	55263969	53	11	676526	0.49918	-1.5829e-4	0.49934	ENSG00000066926	ENSMUSG00000024588
4677	18	55266388	55299177	23	6	683831	-0.77876	-1.5829e-4	-0.77861	ENSG00000134440	ENSMUSG00000024587
100505549	18	55287534	55338008	38	11	685178	-0.87754	-1.5829e-4	-0.87738	ENSG00000267040	NA
5205	18	55312158	55480327	123	33	677801	-2.6205	-1.5829e-4	-2.6203	ENSG00000081923	ENSMUSG00000039529
23327	18	55701580	56070272	426	58	680110	-1.6439	-1.5829e-4	-1.6437	ENSG00000049759	ENSMUSG00000024589
115701	18	56146979	56306189	163	37	681127	-1.021	-1.5829e-4	-1.0209	ENSG00000198796	ENSMUSG00000032845
10892	18	56328618	56418871	64	8	692434	0.39615	-1.5829e-4	0.3963	ENSG00000172175	ENSMUSG00000032688
101927322	18	56335741	56348761	4	2	684837	-0.81001	-1.5829e-4	-0.80985	ENSG00000267226	NA
55205	18	56519832	56655209	100	15	683938	-0.12788	-1.5829e-4	-0.12772	ENSG00000074657	ENSMUSG00000042439
90701	18	56796709	56827569	50	7	688494	0.49338	-1.5829e-4	0.49354	ENSG00000166562	ENSMUSG00000024516
2922	18	56877400	56899503	22	5	689498	5.6216	-1.5829e-4	5.6218	ENSG00000134443	ENSMUSG00000024517
30062	18	56932767	56950625	23	6	695045	0.98126	-1.5829e-4	0.98142	ENSG00000134438	ENSMUSG00000024518
339302	18	56961134	56995881	36	7	685092	-2.037	-1.5829e-4	-2.0368	ENSG00000166569	ENSMUSG00000024519
3998	18	56993555	57036508	31	6	683778	-1.7654	-1.5829e-4	-1.7653	ENSG00000074695	ENSMUSG00000041891
147372	18	57096671	57374860	405	53	680884	-1.5694	-1.5829e-4	-1.5692	ENSG00000183287	ENSMUSG00000046318
5366	18	57557153	57573038	13	5	679445	1.2097	-1.5829e-4	1.2099	ENSG00000141682	ENSMUSG00000024521
4160	18	58037064	58050001	11	5	726195	11.74	-1.5829e-4	11.74	ENSG00000166603	ENSMUSG00000047259
28316	18	58990815	59238623	207	56	669273	-0.20415	-1.5829e-4	-0.20399	ENSG00000101542	ENSMUSG00000050840
220441	18	59473800	59571634	78	12	684775	-3.1491	-1.5829e-4	-3.149	ENSG00000176641	ENSMUSG00000047496
23556	18	59709957	59864289	180	11	686534	0.96943	-1.5829e-4	0.96958	ENSG00000197563	ENSMUSG00000056536
57614	18	59844506	59975855	133	14	688796	1.2782	-1.5829e-4	1.2783	ENSG00000134444	ENSMUSG00000026319
8792	18	59982520	60056443	80	20	683645	0.011128	-1.5829e-4	0.011286	ENSG00000141655	ENSMUSG00000026321
54877	18	60180658	60256442	73	11	687758	-0.27883	-1.5829e-4	-0.27867	ENSG00000141664	ENSMUSG00000038866
23239	18	60372672	60649176	147	15	683224	-0.65535	-1.5829e-4	-0.6552	ENSG00000081913	ENSMUSG00000044340
596	18	60789079	60997011	227	58	675150	3.1665	-1.5829e-4	3.1666	ENSG00000171791	ENSMUSG00000057329
2531	18	60993471	61044506	33	6	684265	-2.6222	-1.5829e-4	-2.6221	ENSG00000119537	ENSMUSG00000009905
9525	18	61054923	61099752	40	4	674886	-1.9837	-1.5829e-4	-1.9836	ENSG00000119541	ENSMUSG00000009907
5268	18	61134144	61173818	75	7	683902	-2.0292	-1.5829e-4	-2.029	ENSG00000206075	ENSMUSG00000067006
89777	18	61213393	61235836	19	2	682561	-1.8811	-1.5829e-4	-1.8809	ENSG00000166634	ENSMUSG00000059956
5275	18	61244431	61267933	33	3	663823	-1.3941	-1.5829e-4	-1.3939	ENSG00000197641	ENSMUSG00000048775
6318	18	61302993	61321502	4	2	687738	0.20703	-1.5829e-4	0.20719	ENSG00000206073	NA
6317	18	61320931	61339259	7	2	703038	-1.0351	-1.5829e-4	-1.0349	ENSG00000057149	NA
89778	18	61360194	61392623	94	5	689485	-0.33951	-1.5829e-4	-0.33935	ENSG00000206072	ENSMUSG00000026327
8710	18	61410281	61474110	95	12	686206	0.088619	-1.5829e-4	0.088777	ENSG00000166396	ENSMUSG00000067001
5055	18	61544939	61572624	67	2	689237	-1.1276	-1.5829e-4	-1.1274	ENSG00000197632	ENSMUSG00000062345
5273	18	61565224	61604448	104	5	679322	-2.0681	-1.5829e-4	-2.068	ENSG00000242550	NA
284293	18	61606588	61629146	12	2	672926	-1.7163	-1.5829e-4	-1.7162	ENSG00000221887	NA
5271	18	61627263	61658108	31	9	668642	-1.1823	-1.5829e-4	-1.1821	ENSG00000166401	ENSMUSG00000026315
1005	18	63407488	63549675	159	14	686729	3.6618	-1.5829e-4	3.6619	ENSG00000081138	ENSMUSG00000026312
28513	18	64166820	64281375	90	13	693590	0.59779	-1.5829e-4	0.59795	ENSG00000071991	ENSMUSG00000047216
92126	18	65172319	65193967	14	3	687187	-1.4258	-1.5829e-4	-1.4256	ENSG00000262102	NA
54495	18	66339425	66392535	24	1	686134	1.5287	-1.5829e-4	1.5289	ENSG00000166479	ENSMUSG00000024614
79839	18	66372466	66758017	379	34	684205	-2.3573	-1.5829e-4	-2.3572	ENSG00000150636	NA
220164	18	67058284	67517823	510	80	683758	-2.1036	-1.5829e-4	-2.1034	ENSG00000206052	ENSMUSG00000073514
10666	18	67528692	67634412	107	19	671555	-1.6352	-1.5829e-4	-1.6351	ENSG00000150637	ENSMUSG00000034028
25914	18	67669540	67882962	158	10	670477	-1.4121	-1.5829e-4	-1.412	ENSG00000176225	ENSMUSG00000023066
9306	18	67946137	67998935	38	7	683110	-2.3265	-1.5829e-4	-2.3263	ENSG00000170677	ENSMUSG00000056153
220158	18	68296255	68328093	21	4	684088	-1.2108	-1.5829e-4	-1.2106	ENSG00000263417	NA
147381	18	70202415	70221723	16	4	675339	1.1788	-1.5829e-4	1.1789	ENSG00000141668	ENSMUSG00000024647
81832	18	70408049	70544828	145	22	680584	0.1228	-1.5829e-4	0.12296	ENSG00000166342	ENSMUSG00000050321
100505797	18	70525047	70550134	12	5	668328	-0.65195	-1.5829e-4	-0.6518	ENSG00000263958	NA
201456	18	71739088	71825100	85	6	683808	-0.63271	-1.5829e-4	-0.63255	ENSG00000141665	ENSMUSG00000034391
29090	18	71805746	71827704	33	3	686125	-1.0226	-1.5829e-4	-1.0224	ENSG00000075336	ENSMUSG00000024645
1528	18	71919027	71969251	61	5	685952	3.1352	-1.5829e-4	3.1353	ENSG00000166347	ENSMUSG00000024646
644041	18	71973110	72027922	74	5	675223	1.8195	-1.5829e-4	1.8197	ENSG00000206043	NA
125704	18	72101463	72135070	45	11	688359	-2.3795	-1.5829e-4	-2.3794	ENSG00000187773	ENSMUSG00000047992
55748	18	72153500	72192189	47	7	679616	-2.4522	-1.5829e-4	-2.452	ENSG00000133313	ENSMUSG00000024644
84735	18	72191692	72253761	67	18	652548	0.077778	-1.5829e-4	0.077936	ENSG00000150656	ENSMUSG00000056162
55628	18	72255106	72779128	405	27	686096	-0.24773	-1.5829e-4	-0.24757	ENSG00000215421	ENSMUSG00000048410
284273	18	72907778	72931281	15	5	668742	0.8496	-1.5829e-4	0.84976	ENSG00000180011	ENSMUSG00000049090
10194	18	72912710	73003405	82	15	662613	0.55227	-1.5829e-4	0.55243	ENSG00000179981	ENSMUSG00000046982
284274	18	73120327	73149589	49	6	690338	3.0945	-1.5829e-4	3.0947	ENSG00000206026	NA
9658	18	74068137	74217146	127	23	671890	-2.0509	-1.5829e-4	-2.0507	ENSG00000101493	ENSMUSG00000058881
101927989	18	74189915	74207374	11	5	679705	1.1604	-1.5829e-4	1.1606	ENSG00000265778	NA
400658	18	74197477	74211545	4	2	657874	0.49975	-1.5829e-4	0.4999	ENSG00000275763	NA
7776	18	74525149	74684188	122	13	685985	-0.62237	-1.5829e-4	-0.62222	ENSG00000130856	ENSMUSG00000041258
4155	18	74689289	74854774	188	51	682321	0.1665	-1.5829e-4	0.16666	ENSG00000197971	ENSMUSG00000041607
2587	18	74952008	74983598	34	9	675408	0.5714	-1.5829e-4	0.57156	ENSG00000166573	ENSMUSG00000024553
27164	18	76730275	76761270	17	3	698160	3.6209	-1.5829e-4	3.6211	ENSG00000256463	ENSMUSG00000024565
374868	18	76819394	77139783	282	15	685264	-1.6446	-1.5829e-4	-1.6445	ENSG00000166377	ENSMUSG00000024566
100996274	18	76894758	76908412	8	2	691723	-0.80055	-1.5829e-4	-0.80039	NA	NA
4772	18	77145772	77290823	106	22	665750	0.90035	-1.5829e-4	0.90051	ENSG00000131196	ENSMUSG00000033016
9150	18	77429801	77516010	74	8	687214	-1.4818	-1.5829e-4	-1.4817	ENSG00000060069	ENSMUSG00000033323
26251	18	77613668	77661316	23	4	676495	0.64083	-1.5829e-4	0.64099	ENSG00000178342	ENSMUSG00000059852
80148	18	77660920	77721664	29	6	677704	-0.13466	-1.5829e-4	-0.1345	ENSG00000122490	ENSMUSG00000034006
440498	18	77714582	77732322	11	3	679325	-0.33409	-1.5829e-4	-0.33393	ENSG00000226742	ENSMUSG00000078963
10907	18	77731367	77758546	19	3	679480	-1.4654	-1.5829e-4	-1.4652	ENSG00000141759	ENSMUSG00000057130
79863	18	77784346	77812152	23	4	691680	-0.86084	-1.5829e-4	-0.86068	ENSG00000101546	ENSMUSG00000024570
22850	18	77856915	77899729	37	6	684453	-0.12776	-1.5829e-4	-0.12761	ENSG00000101544	ENSMUSG00000053950
84552	18	77913615	78015397	68	11	691858	-0.60788	-1.5829e-4	-0.60772	ENSG00000178184	ENSMUSG00000056214
8612	19	279540	301435	11	4	655856	0.9057	-1.5829e-4	0.90586	ENSG00000141934	ENSMUSG00000052151
101929060	19	299950	314505	6	1	690287	1.79	-1.5829e-4	1.7902	NA	NA
54531	19	304075	354791	23	6	676193	2.0348	-1.5829e-4	2.035	ENSG00000105556	ENSMUSG00000042570
51298	19	360250	386688	11	5	624702	0.043709	-1.5829e-4	0.043867	ENSG00000105549	ENSMUSG00000020317
126567	19	403943	419170	17	5	645303	-0.79578	-1.5829e-4	-0.79562	ENSG00000183186	ENSMUSG00000045912
25759	19	415083	470996	34	10	637055	-0.51938	-1.5829e-4	-0.51922	ENSG00000129946	ENSMUSG00000020312
284451	19	461846	484983	5	2	601907	0.20894	-1.5829e-4	0.2091	ENSG00000181781	ENSMUSG00000035963
8174	19	486487	506843	4	2	637630	-0.11783	-1.5829e-4	-0.11767	ENSG00000099866	ENSMUSG00000020310
91978	19	497497	521154	7	2	652426	0.22582	-1.5829e-4	0.22598	ENSG00000141933	ENSMUSG00000020308
997	19	521720	543587	22	4	586314	-1.0765	-1.5829e-4	-1.0764	ENSG00000099804	ENSMUSG00000020307
3004	19	534034	551420	22	4	577381	-1.0746	-1.5829e-4	-1.0745	ENSG00000197540	ENSMUSG00000054206
682	19	561277	584993	8	3	548474	1.1171	-1.5829e-4	1.1172	ENSG00000172270	ENSMUSG00000023175
610	19	579893	618659	8	4	602253	0.80059	-1.5829e-4	0.80075	ENSG00000099822	ENSMUSG00000020331
5442	19	615723	643665	8	3	601560	0.39652	-1.5829e-4	0.39668	ENSG00000099821	ENSMUSG00000020329
27006	19	629901	645324	3	2	611362	-0.68097	-1.5829e-4	-0.68081	ENSG00000070388	ENSMUSG00000020327
55658	19	646026	673313	16	5	622689	1.0973	-1.5829e-4	1.0975	ENSG00000070423	ENSMUSG00000035890
10272	19	666389	684892	9	3	637371	0.68371	-1.5829e-4	0.68386	ENSG00000070404	ENSMUSG00000020325
400668	19	684046	705462	8	3	608032	-1.2121	-1.5829e-4	-1.212	ENSG00000185198	ENSMUSG00000020323
5064	19	698953	749830	19	6	609716	-0.55376	-1.5829e-4	-0.5536	ENSG00000099864	ENSMUSG00000035863
126353	19	740910	765818	12	4	604140	0.17509	-1.5829e-4	0.17525	ENSG00000099812	ENSMUSG00000035852
5725	19	787392	813827	14	4	605584	0.40652	-1.5829e-4	0.40667	ENSG00000011304	ENSMUSG00000006498
79948	19	810988	831952	7	2	606096	0.67483	-1.5829e-4	0.67499	ENSG00000282283	NA
566	19	817831	833517	6	2	607104	0.43334	-1.5829e-4	0.43349	ENSG00000278624	NA
5657	19	830985	849675	2	1	611184	-0.63822	-1.5829e-4	-0.63806	ENSG00000277804	NA
1991	19	840989	857746	3	1	557934	0.0085346	-1.5829e-4	0.0086929	ENSG00000277571	NA
1675	19	849665	865124	3	1	567976	-0.58217	-1.5829e-4	-0.58202	ENSG00000274619	NA
10025	19	866461	903218	13	2	675201	1.4445	-1.5829e-4	1.4446	ENSG00000282092	NA
91300	19	895003	923225	2	1	595420	2.121	-1.5829e-4	2.1212	ENSG00000198858	ENSMUSG00000035781
84634	19	907342	922515	2	1	595420	2.121	-1.5829e-4	2.1212	ENSG00000116014	ENSMUSG00000035773
1820	19	915733	974316	29	6	646954	0.037359	-1.5829e-4	0.037517	ENSG00000116017	ENSMUSG00000019564
57418	19	974328	996069	15	3	655282	-0.9774	-1.5829e-4	-0.97724	ENSG00000065268	ENSMUSG00000035754
116444	19	990437	1011223	10	4	641639	-0.13019	-1.5829e-4	-0.13003	ENSG00000116032	ENSMUSG00000035745
91304	19	1008150	1031173	9	3	623239	-1.9319	-1.5829e-4	-1.9318	ENSG00000182087	ENSMUSG00000013858
1265	19	1016274	1040564	10	4	628820	-0.89684	-1.5829e-4	-0.89668	ENSG00000064666	ENSMUSG00000004665
10347	19	1030102	1067071	27	8	642166	-0.41363	-1.5829e-4	-0.41347	ENSG00000064687	ENSMUSG00000035722
23526	19	1055922	1088127	21	5	643047	-0.23688	-1.5829e-4	-0.23672	ENSG00000180448	ENSMUSG00000035697
5434	19	1085078	1105391	22	7	650753	0.09262	-1.5829e-4	0.092779	ENSG00000099817	ENSMUSG00000004667
2879	19	1093936	1108287	21	6	655747	-0.73313	-1.5829e-4	-0.73297	ENSG00000167468	ENSMUSG00000075706
22904	19	1106133	1184282	30	8	676901	0.21302	-1.5829e-4	0.21318	ENSG00000064932	ENSMUSG00000035673
6794	19	1195798	1229934	5	2	598587	-1.0557	-1.5829e-4	-1.0555	ENSG00000118046	ENSMUSG00000003068
255057	19	1226559	1247990	3	2	603963	-0.52989	-1.5829e-4	-0.52973	ENSG00000099625	ENSMUSG00000035640
513	19	1231749	1246324	3	2	603963	-0.52989	-1.5829e-4	-0.52973	ENSG00000099624	ENSMUSG00000003072
90007	19	1238552	1260642	3	2	579229	-0.6586	-1.5829e-4	-0.65844	ENSG00000167470	ENSMUSG00000035621
1153	19	1259267	1276309	6	1	612850	-0.92947	-1.5829e-4	-0.92932	ENSG00000099622	ENSMUSG00000045193
55009	19	1265520	1280743	5	1	624997	-0.85584	-1.5829e-4	-0.85568	ENSG00000228300	ENSMUSG00000035595
1943	19	1276153	1302930	2	1	610566	-0.0083752	-1.5829e-4	-0.0082169	ENSG00000099617	ENSMUSG00000003070
84939	19	1344976	1379930	28	5	676181	-0.67807	-1.5829e-4	-0.67791	ENSG00000160953	ENSMUSG00000020156
374291	19	1373526	1397088	14	4	654209	0.18793	-1.5829e-4	0.18809	ENSG00000115286	ENSMUSG00000020153
2593	19	1395525	1411569	1	1	655306	-0.12549	-1.5829e-4	-0.12534	ENSG00000130005	ENSMUSG00000020150
26528	19	1397584	1437183	11	3	667879	-1.86	-1.5829e-4	-1.8599	ENSG00000071626	ENSMUSG00000069565
6209	19	1428363	1441994	2	1	674314	-1.8629	-1.5829e-4	-1.8628	ENSG00000115268	NA
10297	19	1436269	1474743	11	3	618739	-0.83701	-1.5829e-4	-0.83686	ENSG00000115266	ENSMUSG00000020135
148223	19	1471700	1489555	5	2	611365	0.070303	-1.5829e-4	0.070461	ENSG00000119559	ENSMUSG00000020133
54760	19	1479927	1500886	7	2	616838	-0.36108	-1.5829e-4	-0.36092	ENSG00000115257	ENSMUSG00000020131
92840	19	1481165	1499424	7	2	616838	-0.36108	-1.5829e-4	-0.36092	ENSG00000115255	ENSMUSG00000035504
339366	19	1503517	1523188	2	1	611208	0.22429	-1.5829e-4	0.22444	ENSG00000185761	ENSMUSG00000043822
126520	19	1514073	1536955	12	4	636282	0.98903	-1.5829e-4	0.98918	ENSG00000185988	ENSMUSG00000035486
399664	19	1553168	1578057	3	1	623420	-0.76097	-1.5829e-4	-0.76082	ENSG00000181588	ENSMUSG00000048696
53615	19	1575170	1602760	9	3	623749	-0.47303	-1.5829e-4	-0.47287	ENSG00000071655	ENSMUSG00000035478
6929	19	1607789	1662328	9	3	640344	1.9162	-1.5829e-4	1.9164	ENSG00000071564	ENSMUSG00000020167
390874	19	1743662	1776944	11	4	640749	-1.7936	-1.5829e-4	-1.7935	ENSG00000205922	ENSMUSG00000045518
148229	19	1780574	1822275	25	9	644827	4.2405	-1.5829e-4	4.2407	ENSG00000130270	ENSMUSG00000003341
57455	19	1813745	1858520	18	3	675873	4.5267	-1.5829e-4	4.5269	ENSG00000079313	NA
83855	19	1850898	1873564	10	3	663879	5.3869	-1.5829e-4	5.3871	ENSG00000129911	ENSMUSG00000035397
81926	19	1875475	1895518	5	2	686666	4.6255	-1.5829e-4	4.6256	ENSG00000129968	ENSMUSG00000003346
113178	19	1895213	1927512	14	5	674613	2.5162	-1.5829e-4	2.5164	ENSG00000227500	ENSMUSG00000078441
113179	19	1895371	1914946	3	1	689170	0.95433	-1.5829e-4	0.95449	ENSG00000213638	ENSMUSG00000035370
1455	19	1931148	1982837	29	6	680772	3.0748	-1.5829e-4	3.075	ENSG00000133275	ENSMUSG00000003345
55643	19	1983937	2025702	12	6	659941	3.2977	-1.5829e-4	3.2978	ENSG00000133243	ENSMUSG00000003344
2872	19	2035970	2061243	10	4	618417	-1.5536	-1.5829e-4	-1.5534	ENSG00000099875	ENSMUSG00000020190
126308	19	2069531	2106501	15	5	632445	0.40141	-1.5829e-4	0.40157	ENSG00000172081	ENSMUSG00000003348
113177	19	2086422	2101086	4	2	633314	0.39605	-1.5829e-4	0.39621	ENSG00000099840	ENSMUSG00000055862
8943	19	2099487	2161556	21	5	678230	1.348	-1.5829e-4	1.3481	ENSG00000065000	ENSMUSG00000020198
84444	19	2154148	2234077	44	7	692599	0.45206	-1.5829e-4	0.45222	ENSG00000104885	ENSMUSG00000061589
8175	19	2226816	2250178	8	2	671276	0.20502	-1.5829e-4	0.20518	ENSG00000104897	ENSMUSG00000020211
55111	19	2231649	2247703	6	2	678411	0.039559	-1.5829e-4	0.039717	ENSG00000104886	ENSMUSG00000035278
268	19	2239113	2253572	6	2	669520	0.2369	-1.5829e-4	0.23706	ENSG00000104899	ENSMUSG00000035262
126306	19	2250750	2266422	3	2	629067	-2.0788	-1.5829e-4	-2.0786	ENSG00000167476	ENSMUSG00000020216
4946	19	2259520	2274987	6	2	651075	-2.2583	-1.5829e-4	-2.2581	ENSG00000104904	ENSMUSG00000035242
374872	19	2273131	2292181	5	2	632637	-0.84271	-1.5829e-4	-0.84255	ENSG00000188305	NA
645191	19	2288274	2318156	10	3	649732	1.8983	-1.5829e-4	1.8984	ENSG00000220008	ENSMUSG00000051067
56928	19	2318629	2356600	16	5	649155	-0.38638	-1.5829e-4	-0.38622	ENSG00000005206	NA
51690	19	2320020	2338614	8	3	639144	-0.81141	-1.5829e-4	-0.81126	ENSG00000130332	NA
360200	19	2371507	2427980	43	8	672277	-0.040713	-1.5829e-4	-0.040554	ENSG00000178297	ENSMUSG00000059406
26517	19	2424122	2437914	5	2	669657	-0.080991	-1.5829e-4	-0.080833	ENSG00000099800	ENSMUSG00000020219
84823	19	2426663	2466966	13	3	662454	-0.054729	-1.5829e-4	-0.05457	ENSG00000176619	ENSMUSG00000062075
4616	19	2466123	2479757	5	2	581383	-0.71735	-1.5829e-4	-0.71719	ENSG00000099860	ENSMUSG00000015312
101929097	19	2509716	2523569	6	3	665153	0.75952	-1.5829e-4	0.75967	NA	NA
2788	19	2509718	2712746	79	29	650822	3.366	-1.5829e-4	3.3662	ENSG00000176533	ENSMUSG00000048240
148252	19	2713065	2731390	6	2	671609	2.218	-1.5829e-4	2.2181	ENSG00000176490	ENSMUSG00000043670
29985	19	2728425	2750074	7	2	676331	1.5712	-1.5829e-4	1.5713	ENSG00000141873	ENSMUSG00000046822
6449	19	2753211	2793363	28	2	677876	1.6603	-1.5829e-4	1.6604	ENSG00000104969	ENSMUSG00000004937
7064	19	2775464	2815099	21	2	680218	1.4433	-1.5829e-4	1.4435	ENSG00000172009	ENSMUSG00000004929
115196	19	2809872	2838233	22	6	682729	0.275	-1.5829e-4	0.27516	ENSG00000172006	NA
148254	19	2831433	2861972	32	6	685754	-1.2579	-1.5829e-4	-1.2577	ENSG00000186300	ENSMUSG00000078903
80032	19	2857333	2880015	19	2	673636	-1.8873	-1.5829e-4	-1.8872	ENSG00000172000	ENSMUSG00000074529
126295	19	2890896	2920141	20	3	714253	-1.7877	-1.5829e-4	-1.7875	ENSG00000171970	ENSMUSG00000003929
101928631	19	2914131	2937514	16	3	686277	-0.83009	-1.5829e-4	-0.82993	NA	NA
58492	19	2931716	2954969	18	5	650876	-1.3102	-1.5829e-4	-1.3101	ENSG00000175691	ENSMUSG00000078898
79816	19	2967536	2996682	12	3	644521	0.95271	-1.5829e-4	0.95287	ENSG00000104953	ENSMUSG00000034758
7089	19	2996136	3057846	23	8	652321	0.78263	-1.5829e-4	0.78279	ENSG00000065717	ENSMUSG00000034771
166	19	3051408	3072964	6	3	623728	-0.40064	-1.5829e-4	-0.40049	ENSG00000104964	ENSMUSG00000054452
2767	19	3084408	3122968	22	5	681554	1.1309	-1.5829e-4	1.131	ENSG00000088256	ENSMUSG00000034781
2769	19	3126191	3165266	21	9	646920	0.6436	-1.5829e-4	0.64376	ENSG00000060558	ENSMUSG00000034792
8698	19	3168250	3181835	2	1	654629	0.70994	-1.5829e-4	0.71009	ENSG00000125910	ENSMUSG00000044199
56926	19	3175875	3211073	30	5	666314	0.25609	-1.5829e-4	0.25625	ENSG00000125912	ENSMUSG00000020238
60680	19	3214701	3298574	43	9	658312	-0.50851	-1.5829e-4	-0.50835	ENSG00000161082	ENSMUSG00000034818
4782	19	3349561	3470715	37	14	665271	0.85394	-1.5829e-4	0.8541	ENSG00000141905	ENSMUSG00000055053
284422	19	3472905	3490540	7	3	594957	0.79442	-1.5829e-4	0.79458	ENSG00000095932	ENSMUSG00000078439
83475	19	3489319	3510938	7	3	621619	1.2238	-1.5829e-4	1.224	ENSG00000129932	ENSMUSG00000078440
51343	19	3496261	3538255	17	3	658292	2.4654	-1.5829e-4	2.4656	ENSG00000105325	ENSMUSG00000020235
100128569	19	3528674	3545621	8	2	658089	1.891	-1.5829e-4	1.8911	ENSG00000183397	ENSMUSG00000020234
126321	19	3536763	3567582	15	5	642360	0.97964	-1.5829e-4	0.9798	ENSG00000161091	ENSMUSG00000034854
10362	19	3562936	3580581	6	3	600127	0.83731	-1.5829e-4	0.83746	ENSG00000064961	ENSMUSG00000020232
126326	19	3575557	3595039	10	4	630849	0.423	-1.5829e-4	0.42315	ENSG00000179855	ENSMUSG00000034872
6915	19	3593004	3616831	6	3	678174	0.98097	-1.5829e-4	0.98113	ENSG00000006638	ENSMUSG00000034881
58509	19	3609126	3636813	13	3	679881	0.564	-1.5829e-4	0.56416	ENSG00000105298	ENSMUSG00000034889
23396	19	3628679	3710484	31	8	663160	0.37227	-1.5829e-4	0.37242	ENSG00000186111	ENSMUSG00000034902
27134	19	3698335	3752311	22	7	644500	-1.1961	-1.5829e-4	-1.1959	ENSG00000105289	ENSMUSG00000034917
9546	19	3749271	3771673	19	4	665863	-1.0897	-1.5829e-4	-1.0895	ENSG00000011132	ENSMUSG00000004931
116541	19	3752665	3769063	11	5	659363	-1.1881	-1.5829e-4	-1.1879	ENSG00000183617	ENSMUSG00000034932
84839	19	3767587	3782219	7	2	652524	0.043979	-1.5829e-4	0.044138	ENSG00000173976	NA
4145	19	3776467	3811810	13	6	608481	0.66425	-1.5829e-4	0.66441	ENSG00000007264	ENSMUSG00000004933
23217	19	3802522	3879027	43	8	675552	2.3994	-1.5829e-4	2.3995	ENSG00000105278	ENSMUSG00000034949
85300	19	3870618	3929580	26	9	645663	0.17704	-1.5829e-4	0.1772	ENSG00000167654	ENSMUSG00000034958
27231	19	3923101	3943914	5	2	630014	-0.9926	-1.5829e-4	-0.99244	ENSG00000077009	ENSMUSG00000004939
1613	19	3956951	3981097	16	4	646137	2.0166	-1.5829e-4	2.0167	ENSG00000167657	ENSMUSG00000034974
1938	19	3974554	3995477	9	2	691460	3.1403	-1.5829e-4	3.1405	ENSG00000167658	ENSMUSG00000034994
51588	19	3997749	4039567	9	3	688989	4.252	-1.5829e-4	4.2522	ENSG00000105229	ENSMUSG00000004934
51341	19	4043716	4076816	8	2	666812	5.609	-1.5829e-4	5.6092	ENSG00000178951	ENSMUSG00000035011
5605	19	4088819	4134126	27	6	618798	5.5939	-1.5829e-4	5.594	ENSG00000126934	ENSMUSG00000035027
